"","obdobie","md","stredisko","funkcia","ppv","mzda","fond","hodiny","vyplata","uvazok"
"5346",2021-03-01,"",259,"F","PZ",1215,184,172,1252.17,1
"5347",2021-03-01,"",259,"L","PZ",971,184,175,934.38,1
"5348",2021-03-01,"",259,"ZF","PZ",1710,184,176,1704.03,1
"5349",2021-03-01,"",261,"F","PZ",900,138,138,876.86,0.75
"5350",2021-03-01,"",261,"F","PZ",1150,184,148,1082.58,1
"5351",2021-03-01,"",261,"ZF","PZ",1720,184,164,1753.87,1
"5352",2021-03-01,"",262,"F","PZ",1087,184,176,1085.78,1
"5353",2021-03-01,"",262,"L","PZ",971,184,176,839.89,1
"5354",2021-03-01,"",262,"L","PZ",971,184,184,853.69,1
"5355",2021-03-01,"",262,"L","PZ",971,184,160,834.28,1
"5356",2021-03-01,"",262,"L","PZ",971,184,176,901.54,1
"5357",2021-03-01,"",262,"ZF","PZ",1700,184,148,1764.6,1
"5358",2021-03-01,"",263,"F","PZ",1400,184,161.5,1613.32,1
"5359",2021-03-01,"",263,"L","PZ",971,184,168,1004.56,1
"5360",2021-03-01,"",263,"ZF","PZ",1700,184,176,1774.37,1
"5361",2021-03-01,"",264,"F","PZ",1350,184,168,1624.95,1
"5362",2021-03-01,"",264,"L","PZ",971,184,0,111.94,1
"5363",2021-03-01,"",264,"ZF","PZ",301,46,46,251.69,0.25
"5364",2021-03-01,"",265,"F","PZ",1200,184,172.5,1301.51,1
"5365",2021-03-01,"",265,"L","PZ",971,184,149.5,1029.03,1
"5366",2021-03-01,"",265,"L","PZ",971,184,184,942.2,1
"5367",2021-03-01,"",265,"ZF","PZ",1550,184,161,1692.25,1
"5368",2021-03-01,"",267,"F","PZ",1250,184,189,1345.99,1
"5369",2021-03-01,"",267,"F","PZ",1100,184,168,1177.09,1
"5370",2021-03-01,"",267,"L","PZ",971,184,167,1106.75,1
"5371",2021-03-01,"",267,"L","PZ",971,184,181,1084.59,1
"5372",2021-03-01,"",267,"ZF","PZ",1600,184,168,1951.34,1
"5373",2021-03-01,"",270,"F","PZ",1250,184,184,1297.42,1
"5374",2021-03-01,"",270,"F","PZ",1400,184,184,1426.96,1
"5375",2021-03-01,"",270,"L","PZ",971,184,176,914.97,1
"5376",2021-03-01,"",270,"L","PZ",971,184,184,1000.71,1
"5377",2021-03-01,"",270,"ZF","PZ",1850,184,184,1781.3,1
"5378",2021-03-01,"",271,"F","PZ",1300,184,96,758.93,1
"5379",2021-03-01,"",271,"F","PZ",1150,184,181.5,1258.19,1
"5380",2021-03-01,"",271,"L","PZ",971,184,80,515.83,1
"5381",2021-03-01,"",271,"ZF","PZ",1500,184,140.5,1215.96,1
"5382",2021-03-01,"",272,"F","PZ",1320,184,168,1496.65,1
"5383",2021-03-01,"",272,"L","PZ",971,184,168,926.23,1
"5384",2021-03-01,"",272,"L","PZ",971,184,144,1121.18,1
"5385",2021-03-01,"",272,"ZF","PZ",1800,184,163,1804.44,1
"5386",2021-03-01,"",273,"L","PZ",971,184,176,922.05,1
"5387",2021-03-01,"",273,"L","PZ",971,184,160,865.95,1
"5388",2021-03-01,"",273,"ZF","PZ",1780,184,184,1995.67,1
"5389",2021-03-01,"",274,"F","PZ",700,92,80,744.68,0.5
"5390",2021-03-01,"",274,"F","PZ",1540,184,168,1386.34,1
"5391",2021-03-01,"",274,"L","PZ",729,138,0,0,0.75
"5392",2021-03-01,"",274,"L","PZ",971,184,184,776.24,1
"5393",2021-03-01,"",274,"ZF","PZ",250,23,23,0,0.13
"5394",2021-03-01,"",275,"F","PZ",1300,184,184,1158.54,1
"5395",2021-03-01,"",275,"L","PZ",971,184,160,935.72,1
"5396",2021-03-01,"",275,"ZF","PZ",1880,184,168,1582.03,1
"5397",2021-03-01,"",277,"F","PZ",1389,184,184,1185.36,1
"5398",2021-03-01,"",277,"L","PZ",971,184,176,896.65,1
"5399",2021-03-01,"",277,"L","PZ",971,184,160,908.53,1
"5400",2021-03-01,"",277,"ZF","PZ",1800,184,184,1421.19,1
"5401",2021-03-01,"",278,"L","PZ",971,184,176,796.02,1
"5402",2021-03-01,"",278,"ZF","PZ",1800,184,176,1448.17,1
"5403",2021-03-01,"",279,"F","PZ",1130,184,160,1137.96,1
"5404",2021-03-01,"",279,"L","PZ",971,184,184,888,1
"5405",2021-03-01,"",279,"ZF","PZ",1750,184,176,1500.94,1
"5406",2021-03-01,"",280,"L","PZ",971,184,176,982.56,1
"5407",2021-03-01,"",280,"ZF","PZ",151,23,23,260.67,0.13
"5408",2021-03-01,"",281,"F","PZ",1570,184,169.5,1770.18,1
"5409",2021-03-01,"",281,"F","PZ",1300,184,176,1190.98,1
"5410",2021-03-01,"",281,"L","PZ",971,184,184,850.11,1
"5411",2021-03-01,"",281,"ZF","PZ",232,23,23,221.44,0.13
"5412",2021-03-01,"",282,"L","PZ",971,184,180,990.7,1
"5413",2021-03-01,"",282,"ZF","PZ",1700,184,184,1676.35,1
"5414",2021-03-01,"",285,"F","PZ",1287,184,184,1113.76,1
"5415",2021-03-01,"",285,"ZF","PZ",1700,184,184,1825.38,1
"5416",2021-03-01,"",286,"L","PZ",1030,184,48,603.49,1
"5417",2021-03-01,"",286,"ZF","PZ",1600,184,184,1649.01,1
"5418",2021-03-01,"",287,"F","PZ",1350,184,144,1251.04,1
"5419",2021-03-01,"",287,"F","PZ",1350,184,184,1224.03,1
"5420",2021-03-01,"",287,"L","PZ",1100,184,164,1116.9,1
"5421",2021-03-01,"",287,"ZF","PZ",1850,184,116,1587.13,1
"5422",2021-03-01,"",288,"F","PZ",1200,184,160,1101.57,1
"5423",2021-03-01,"",288,"ZF","PZ",1600,184,184,1470.77,1
"5424",2021-03-01,"",291,"F","PZ",1150,184,184,1248.18,1
"5425",2021-03-01,"",291,"F","PZ",1150,184,176,1497.06,1
"5426",2021-03-01,"",291,"L","PZ",486,92,60,637.94,0.5
"5427",2021-03-01,"",291,"L","PZ",971,184,184,1053.4,1
"5428",2021-03-01,"",291,"L","PZ",971,184,184,1067.32,1
"5429",2021-03-01,"",291,"ZF","PZ",1900,184,164,1989.32,1
"5430",2021-03-01,"",292,"F","PZ",1300,184,168,1597.97,1
"5431",2021-03-01,"",292,"F","PZ",1170,184,160,1347.69,1
"5432",2021-03-01,"",292,"L","PZ",971,184,176,1085.69,1
"5433",2021-03-01,"",292,"L","PZ",971,184,80,641.7,1
"5434",2021-03-01,"",292,"ZF","PZ",1600,184,184,1706.87,1
"5435",2021-03-01,"",293,"F","PZ",1328,184,176,1292.11,1
"5436",2021-03-01,"",293,"L","PZ",971,184,160,1020.63,1
"5437",2021-03-01,"",293,"L","PZ",971,184,152,1035.42,1
"5438",2021-03-01,"",293,"ZF","PZ",2000,184,152,1957.15,1
"5439",2021-03-01,"",294,"F","PZ",1400,184,144,1644.32,1
"5440",2021-03-01,"",294,"L","PZ",971,184,161.5,1032.28,1
"5441",2021-03-01,"",294,"L","PZ",971,184,172.5,1280.9,1
"5442",2021-03-01,"",294,"ZF","PZ",151,23,23,260.67,0.13
"5443",2021-03-01,"",295,"F","PZ",1300,184,156,1524.18,1
"5444",2021-03-01,"",295,"F","PZ",1350,184,160,1555.23,1
"5445",2021-03-01,"",295,"L","PZ",971,184,184,1201.1,1
"5446",2021-03-01,"",295,"L","PZ",971,184,160,1143.06,1
"5447",2021-03-01,"",295,"ZF","PZ",1900,184,184,1836.26,1
"5448",2021-03-01,"",296,"F","PZ",1400,184,164,1625.23,1
"5449",2021-03-01,"",296,"F","PZ",1300,184,172,1421.04,1
"5450",2021-03-01,"",296,"F","PZ",1330,184,152,1530.2,1
"5451",2021-03-01,"",296,"L","PZ",971,184,184,1091.77,1
"5452",2021-03-01,"",296,"L","PZ",971,184,171.5,1017.91,1
"5453",2021-03-01,"",296,"L","PZ",971,184,164,1113.05,1
"5454",2021-03-01,"",296,"ZF","PZ",200,23,23,140.29,0.13
"5455",2021-03-01,"",297,"F","PZ",1370,184,161,1425.49,1
"5456",2021-03-01,"",297,"L","PZ",971,184,168,1045.36,1
"5457",2021-03-01,"",297,"L","PZ",971,184,176,1129.45,1
"5458",2021-03-01,"",297,"L","PZ",971,184,184,979.25,1
"5459",2021-03-01,"",297,"ZF","PZ",1800,184,175,1888.94,1
"5460",2021-03-01,"",298,"F","PZ",1370,184,158,1799.64,1
"5461",2021-03-01,"",298,"L","PZ",971,184,184,1189.69,1
"5462",2021-03-01,"",298,"L","PZ",971,184,182,1187.18,1
"5463",2021-03-01,"",298,"ZF","PZ",1850,184,160,2153.72,1
"5464",2021-03-01,"",299,"F","PZ",1350,184,182.5,1229.3,1
"5465",2021-03-01,"",299,"F","PZ",1360,184,155,1472.93,1
"5466",2021-03-01,"",299,"L","PZ",1000,184,176,1123.05,1
"5467",2021-03-01,"",299,"L","PZ",971,184,160,1112.78,1
"5468",2021-03-01,"",299,"L","PZ",486,92,92,627.67,0.5
"5469",2021-03-01,"",299,"ZF","PZ",1800,184,184,1779.07,1
"5470",2021-03-01,"",300,"F","PZ",1250,184,184,1445.2,1
"5471",2021-03-01,"",300,"F","PZ",1200,184,184,1017.4,1
"5472",2021-03-01,"",300,"L","PZ",1000,184,144,935.22,1
"5473",2021-03-01,"",300,"L","PZ",990,184,184,1178.57,1
"5474",2021-03-01,"",300,"ZF","PZ",2100,184,184,1906.21,1
"5475",2021-03-01,"",301,"F","PZ",1230,184,184,1142.26,1
"5476",2021-03-01,"",301,"L","PZ",997,184,184,954.35,1
"5477",2021-03-01,"",301,"L","PZ",985,184,184,987.36,1
"5478",2021-03-01,"",301,"L","PZ",971,184,157.5,931.27,1
"5479",2021-03-01,"",301,"L","PZ",250,46,26,328.8,0.25
"5480",2021-03-01,"",301,"ZF","PZ",1730,184,168,1774.2,1
"5481",2021-03-01,"",305,"F","PZ",1460,184,104,793.73,1
"5482",2021-03-01,"",305,"L","PZ",971,184,56,301.37,1
"5483",2021-03-01,"",305,"ZF","PZ",1950,184,124,1283.26,1
"5484",2021-03-01,"",306,"L","PZ",928,0,0,209.66,1
"5485",2021-03-01,"",306,"ZF","PZ",1700,184,169,2362.8,1
"5486",2021-03-01,"",307,"F","PZ",1300,184,148,1428.33,1
"5487",2021-03-01,"",307,"F","PZ",1250,184,179.5,1242.01,1
"5488",2021-03-01,"",307,"L","PZ",971,184,175,1078.92,1
"5489",2021-03-01,"",307,"L","PZ",971,184,176,1018.04,1
"5490",2021-03-01,"",307,"L","PZ",971,184,172.5,1154.62,1
"5491",2021-03-01,"",307,"ZF","PZ",1800,184,172,1892.51,1
"5492",2021-03-01,"",308,"F","PZ",1300,184,184,1541.17,1
"5493",2021-03-01,"",308,"F","PZ",1200,184,164,1386.04,1
"5494",2021-03-01,"",308,"L","PZ",971,184,120,784.45,1
"5495",2021-03-01,"",308,"L","PZ",971,184,176,1089.86,1
"5496",2021-03-01,"",308,"ZF","PZ",1750,184,152,2095.88,1
"5497",2021-03-01,"",310,"F","PZ",1350,184,176,1424.41,1
"5498",2021-03-01,"",310,"L","PZ",971,184,180,1140.44,1
"5499",2021-03-01,"",310,"L","PZ",971,184,176,1050.13,1
"5500",2021-03-01,"",310,"L","PZ",971,184,160,1023.88,1
"5501",2021-03-01,"",310,"L","PZ",971,184,160,1094.74,1
"5502",2021-03-01,"",310,"ZF","PZ",950,92,92,1090.9,0.5
"5503",2021-03-01,"",311,"L","PZ",971,184,171.5,991.25,1
"5504",2021-03-01,"",311,"ZF","PZ",1650,184,184.5,2000.12,1
"5505",2021-03-01,"",312,"F","PZ",1300,184,112,907.45,1
"5506",2021-03-01,"",312,"F","PZ",1300,184,180,1188.3,1
"5507",2021-03-01,"",312,"F","PZ",1270,184,140,1151.01,1
"5508",2021-03-01,"",312,"ZF","PZ",800,92,92,848.09,0.5
"5509",2021-03-01,"",313,"F","PZ",1200,184,168,1296.36,1
"5510",2021-03-01,"",313,"L","PZ",850,161,147,878.86,0.88
"5511",2021-03-01,"",313,"L","PZ",971,184,168,934.59,1
"5512",2021-03-01,"",313,"ZF","PZ",1780,184,184,1947.98,1
"5513",2021-03-01,"",316,"F","PZ",1300,184,189,1568.57,1
"5514",2021-03-01,"",316,"F","PZ",1200,184,191,1183.52,1
"5515",2021-03-01,"",316,"F","PZ",1150,184,176,1031.62,1
"5516",2021-03-01,"",316,"ZF","PZ",301,46,0,130,0.25
"5517",2021-03-01,"",317,"F","PZ",1335,184,100,1109.09,1
"5518",2021-03-01,"",317,"L","PZ",971,184,176,841.33,1
"5519",2021-03-01,"",317,"ZF","PZ",1730,184,184,1620.9,1
"5520",2021-03-01,"",319,"F","PZ",1000,138,126,1301.91,0.75
"5521",2021-03-01,"",319,"F","PZ",1000,138,0,0,0.75
"5522",2021-03-01,"",319,"L","PZ",971,184,165,1021.86,1
"5523",2021-03-01,"",319,"ZF","PZ",1380,138,132,1595.75,0.75
"5524",2021-03-01,"",320,"F","PZ",1300,184,137.5,1352.87,1
"5525",2021-03-01,"",320,"L","PZ",243,46,46,820.96,0.25
"5526",2021-03-01,"",320,"L","PZ",971,184,126,839.06,1
"5527",2021-03-01,"",320,"ZF","PZ",1750,184,168,1493.24,1
"5528",2021-03-01,"",322,"F","PZ",1100,184,152,1176.75,1
"5529",2021-03-01,"",322,"F","PZ",1350,184,176,1385.14,1
"5530",2021-03-01,"",322,"F","PZ",1250,184,168,1461.54,1
"5531",2021-03-01,"",322,"L","PZ",971,184,187,1072.34,1
"5532",2021-03-01,"",322,"ZF","PZ",420,46,46,693.88,0.25
"5533",2021-03-01,"",325,"F","PZ",1250,184,160,1264.91,1
"5534",2021-03-01,"",325,"F","PZ",1350,184,184,1351.77,1
"5535",2021-03-01,"",325,"L","PZ",1010,184,176,944.97,1
"5536",2021-03-01,"",325,"L","PZ",971,184,184,908.28,1
"5537",2021-03-01,"",325,"L","PZ",1010,184,168,1069.12,1
"5538",2021-03-01,"",325,"ZF","PZ",2000,184,144,1750.04,1
"5539",2021-03-01,"",326,"F","PZ",1300,184,136,1361.7,1
"5540",2021-03-01,"",326,"L","PZ",971,184,172,986.22,1
"5541",2021-03-01,"",326,"ZF","PZ",1750,184,176,1747.82,1
"5542",2021-03-01,"",327,"F","PZ",1250,184,184,1281.91,1
"5543",2021-03-01,"",327,"F","PZ",1150,184,176,1165.08,1
"5544",2021-03-01,"",327,"L","PZ",971,184,176,942.27,1
"5545",2021-03-01,"",327,"L","PZ",971,184,184,1002.48,1
"5546",2021-03-01,"",327,"ZF","PZ",151,23,21,336.74,0.13
"5547",2021-03-01,"",329,"F","PZ",1350,184,144,953.92,1
"5548",2021-03-01,"",329,"L","PZ",971,184,184,925.29,1
"5549",2021-03-01,"",331,"F","PZ",1087,184,184,1053.55,1
"5550",2021-03-01,"",331,"L","PZ",971,184,168,848.36,1
"5551",2021-03-01,"",331,"ZF","PZ",1620,184,168,1510.49,1
"5552",2021-03-01,"",332,"F","PZ",1230,184,179.5,1133.93,1
"5553",2021-03-01,"",332,"F","PZ",1300,184,176,1220.3,1
"5554",2021-03-01,"",332,"L","PZ",971,184,184,942.66,1
"5555",2021-03-01,"",332,"ZF","PZ",1660,184,172,1608.3,1
"5556",2021-03-01,"",333,"L","PZ",971,184,0,0,1
"5557",2021-03-01,"",333,"ZF","PZ",1900,184,166,2382.86,1
"5558",2021-03-01,"",334,"F","PZ",1300,184,168,1485.28,1
"5559",2021-03-01,"",334,"F","PZ",1300,184,0,0,1
"5560",2021-03-01,"",334,"F","PZ",1300,184,176,1415.12,1
"5561",2021-03-01,"",334,"F","PZ",1250,184,184,1413.6,1
"5562",2021-03-01,"",334,"L","PZ",971,184,160,1035.85,1
"5563",2021-03-01,"",334,"L","PZ",971,184,176,1079.74,1
"5564",2021-03-01,"",334,"L","PZ",971,184,168,1157.25,1
"5565",2021-03-01,"",334,"ZF","PZ",1750,184,156,2060.79,1
"5566",2021-03-01,"",335,"F","PZ",1087,184,120,1311.77,1
"5567",2021-03-01,"",335,"F","PZ",1420,184,176.5,1170.68,1
"5568",2021-03-01,"",335,"F","PZ",1170,184,184,1185.89,1
"5569",2021-03-01,"",335,"L","PZ",971,184,180,915.38,1
"5570",2021-03-01,"",335,"L","PZ",971,184,160,1069.8,1
"5571",2021-03-01,"",335,"ZF","PZ",1850,184,184,1998.61,1
"5572",2021-03-01,"",336,"F","PZ",1200,184,128,1280.63,1
"5573",2021-03-01,"",336,"L","PZ",971,184,186,1173.09,1
"5574",2021-03-01,"",336,"ZF","PZ",1650,184,176,1641.01,1
"5575",2021-03-01,"",337,"F","PZ",1150,0,0,0,1
"5576",2021-03-01,"",337,"L","PZ",971,184,184,881.07,1
"5577",2021-03-01,"",337,"ZF","PZ",1700,184,136,1980.74,1
"5578",2021-03-01,"",338,"F","PZ",1380,184,184,1748.54,1
"5579",2021-03-01,"",338,"ZF","PZ",301,46,46,421.58,0.25
"5580",2021-03-01,"",340,"F","PZ",1200,184,160,1621.8,1
"5581",2021-03-01,"",340,"L","PZ",971,184,164,1088.14,1
"5582",2021-03-01,"",340,"ZF","PZ",1850,184,88,1857.37,1
"5583",2021-03-01,"",341,"ZF","PZ",1510,184,144,1680.85,1
"5584",2021-03-01,"",342,"L","PZ",971,184,184,1053.35,1
"5585",2021-03-01,"",342,"ZF","PZ",1700,184,184,1881.14,1
"5586",2021-03-01,"",343,"F","PZ",1300,184,134,1191.97,1
"5587",2021-03-01,"",343,"L","PZ",971,184,136.5,705.39,1
"5588",2021-03-01,"",343,"ZF","PZ",1800,184,184,1425.15,1
"5589",2021-03-01,"",347,"F","PZ",1300,184,168,1148.72,1
"5590",2021-03-01,"",347,"F","PZ",1300,184,168,1255.51,1
"5591",2021-03-01,"",347,"ZF","PZ",1700,184,168,1719.95,1
"5592",2021-03-01,"",349,"F","PZ",1300,184,184,1220.75,1
"5593",2021-03-01,"",349,"L","PZ",971,184,172,839.42,1
"5594",2021-03-01,"",349,"L","PZ",971,184,164,969.44,1
"5595",2021-03-01,"",349,"L","PZ",971,184,184,961.63,1
"5596",2021-03-01,"",349,"ZF","PZ",1600,184,184,1609.99,1
"5597",2021-03-01,"",350,"F","PZ",1150,184,176,1163.13,1
"5598",2021-03-01,"",350,"ZF","PZ",1500,184,187,1670.06,1
"5599",2021-03-01,"",351,"F","PZ",1500,184,168,1636.04,1
"5600",2021-03-01,"",351,"F","PZ",1250,184,169,1388.68,1
"5601",2021-03-01,"",351,"L","PZ",971,184,160,1092.23,1
"5602",2021-03-01,"",351,"L","PZ",971,184,176,1183.84,1
"5603",2021-03-01,"",351,"ZF","PZ",151,23,21,106.43,0.13
"5604",2021-03-01,"",352,"L","PZ",971,184,165,1002.89,1
"5605",2021-03-01,"",352,"ZF","PZ",1600,184,184,1549.81,1
"5606",2021-03-01,"",355,"L","PZ",971,184,104,560.37,1
"5607",2021-03-01,"",355,"L","PZ",971,184,184,483.36,1
"5608",2021-03-01,"",355,"ZF","PZ",1750,184,104,922.47,1
"5609",2021-03-01,"",366,"F","PZ",1350,184,150.5,1308.6,1
"5610",2021-03-01,"",366,"F","PZ",1300,184,136,1342.3,1
"5611",2021-03-01,"",366,"ZF","PZ",1750,184,160,1889.58,1
"5612",2021-03-01,"",368,"F","PZ",1250,184,184,1181.36,1
"5613",2021-03-01,"",368,"F","PZ",1250,184,184,1139.65,1
"5614",2021-03-01,"",368,"L","PZ",971,184,104,634.32,1
"5615",2021-03-01,"",368,"L","PZ",500,92,76,597.58,0.5
"5616",2021-03-01,"",368,"ZF","PZ",1750,184,181,1910.6,1
"5617",2021-03-01,"",371,"ZF","PZ",1500,184,176,1473.94,1
"5618",2021-03-01,"",373,"F","PZ",1200,184,158.25,1019.83,1
"5619",2021-03-01,"",373,"F","PZ",1370,184,168,1222.02,1
"5620",2021-03-01,"",373,"F","PZ",1370,184,160,1326.35,1
"5621",2021-03-01,"",373,"F","PZ",1200,184,168,1201.48,1
"5622",2021-03-01,"",373,"ZF","PZ",200,23,23,173.2,0.13
"5623",2021-03-01,"",378,"F","PZ",1400,184,164,1508.36,1
"5624",2021-03-01,"",378,"L","PZ",971,184,168,900.66,1
"5625",2021-03-01,"",378,"ZF","PZ",1800,184,159.25,1704.63,1
"5626",2021-03-01,"",427,"F","PZ",938,138,126,1312.15,0.75
"5627",2021-03-01,"",427,"F","PZ",630,92,66,747.42,0.5
"5628",2021-03-01,"",427,"L","PZ",971,184,160,869.78,1
"5629",2021-03-01,"",427,"L","PZ",971,184,168,961.16,1
"5630",2021-03-01,"",427,"ZF","PZ",1280,138,0,0,0.75
"5631",2021-03-01,"",451,"L","PZ",971,184,184,944.73,1
"5632",2021-03-01,"",451,"ZF","PZ",1750,184,184,1810.42,1
"5633",2021-03-01,"",453,"F","PZ",1350,184,186,1365.66,1
"5634",2021-03-01,"",453,"L","PZ",971,184,184,1039.79,1
"5635",2021-03-01,"",453,"L","PZ",971,184,169.25,971.65,1
"5636",2021-03-01,"",453,"ZF","PZ",1730,184,152,1561.07,1
"5637",2021-03-01,"",455,"L","PZ",971,184,168,857.92,1
"5638",2021-03-01,"",455,"ZF","PZ",1650,184,144,1650.4,1
"5639",2021-03-01,"",456,"L","PZ",971,184,176,887.08,1
"5640",2021-03-01,"",456,"ZF","PZ",1720,184,168,1540.22,1
"5641",2021-03-01,"",457,"F","PZ",1200,184,160,3025.65,1
"5642",2021-03-01,"",457,"L","PZ",971,184,160,1006.1,1
"5643",2021-03-01,"",457,"L","PZ",971,184,176,924.61,1
"5644",2021-03-01,"",457,"ZF","PZ",1940,184,152,2771.12,1
"5645",2021-03-01,"",459,"F","PZ",1310,184,177,1469.51,1
"5646",2021-03-01,"",459,"L","PZ",971,184,175,1096,1
"5647",2021-03-01,"",459,"L","PZ",971,184,147.75,1093.12,1
"5648",2021-03-01,"",459,"ZF","PZ",1800,184,177,1778.42,1
"5649",2021-03-01,"",461,"F","PZ",1300,184,184,1190.96,1
"5650",2021-03-01,"",461,"F","PZ",1250,184,176,1154.63,1
"5651",2021-03-01,"",461,"F","PZ",1360,184,0,867.48,1
"5652",2021-03-01,"",461,"L","PZ",971,184,184,906.97,1
"5653",2021-03-01,"",461,"L","PZ",971,184,168,964.32,1
"5654",2021-03-01,"",461,"ZF","PZ",1860,184,184,1916.67,1
"5655",2021-03-01,"",462,"F","PZ",997,115,115,903.83,0.63
"5656",2021-03-01,"",462,"F","PZ",1285,184,128,1021.17,1
"5657",2021-03-01,"",462,"L","PZ",971,184,0,0,1
"5658",2021-03-01,"",462,"L","PZ",850,161,161,647.68,0.88
"5659",2021-03-01,"",462,"ZF","PZ",1810,184,212,2055.22,1
"5660",2021-03-01,"",464,"F","PZ",1300,184,0,95.57,1
"5661",2021-03-01,"",464,"F","PZ",1200,184,184,1225.43,1
"5662",2021-03-01,"",464,"F","PZ",1300,184,0,0,1
"5663",2021-03-01,"",464,"L","PZ",971,184,176,913.47,1
"5664",2021-03-01,"",464,"ZF","PZ",1600,184,170,1729.42,1
"5665",2021-03-01,"",465,"F","PZ",1300,184,168,1227.68,1
"5666",2021-03-01,"",465,"L","PZ",971,184,160,868.97,1
"5667",2021-03-01,"",465,"ZF","PZ",1800,184,160,1665.53,1
"5668",2021-03-01,"",465,"ZF","PZ",301,46,46,229.52,0.25
