id,mesto,regional,region_code,typ,fte,fte_F,fte_L,fte_ZF,trzby,bloky,naklady,podiel_rx,revenue_per_transaction,trzby_cv,bloky_cv,bloky_trend,kpi_mean,kpi_std,high_rx_complexity,is_shopping,is_poliklinika,is_street,produktivita,fte_zastup,seasonal_peak_factor,bloky_per_day,pharmacist_ratio,avg_base_salary,hourly_rate,pharmacist_wage_premium,bloky_range,prod_residual,predicted_fte,fte_diff,revenue_at_risk,actual_fte_gross,productivity_index,productivity_percentile,productivity_vs_segment,peer_rank_str,bloky_index,trzby_index,fte_actual,fte_recommended,fte_gap,revenue_at_risk_eur,fte_n,hospital_supply,produktivita_gross,is_above_avg_gross
209,Partizánske ,RR10_Mário Mantuano,RR10,E - poliklinika,3.138888888888889,1.67,0.84,0.71,911479.69,39181,73619.48,0.7428612040713711,23.263308491360608,0.0969455548905645,0.0835540010794551,-0.0492778249787595,9.579171711463172,1.6229883892719974,1,0,1,0,5.978181263350624,0.133141762452107,1.16842347055971,130.60333333333332,0.6653386454183268,1289.4117647058824,8.74959952448176,1.3421602787456446,902,-0.5270914683353425,4.4,0.6,0,5.0,85,36,podpriemerná,47/72,88,72,5.0,4.4,-0.5999999999999996,0,1.8148946360153255,False,3.753,False
210,Ružomberok ,RR6_Jaroslav Vigh,RR6,E - poliklinika,2.5828544061302687,1.52,0.94,0.1,1054084.25,38056,57217.35,0.7928944958621666,27.698240750472987,0.1034368531390299,0.1388795437989473,0.0862818125387957,6.8411899322876595,1.4100144422333596,1,0,1,0,7.0565547932505055,0.0225095785440613,1.3499054025646415,126.85333333333334,0.6178861788617886,950.32,9.044798882681564,1.3822235552889424,1645,0.5512820615645389,3.5,-0.5,87840,3.0,101,64,priemerná,27/72,86,83,3.0,3.5,0.5,87840,0.3850574712643678,False,6.0754,True
212,"Kaufland, Dolný Kubín",RR6_Jaroslav Vigh,RR6,B - shopping,4.126436781609195,1.92,1.65,0.11,1356507.3,90361,87100.84,0.4827082169038087,15.01208817963502,0.0954740612937034,0.0849407444779464,0.1766639276910435,8.082782291596095,0.98658793216375,0,1,0,0,10.487581244196834,0.453544061302682,1.1192439216033463,301.2033333333333,0.5378151260504201,1011.8833333333332,8.790936236797496,1.509842251216075,1999,0.6850139055410427,4.5,0.2,0,4.7,134,72,nadpriemerná,27/93,90,87,4.7,4.5,-0.2000000000000001,0,0.594588122605364,False,9.2077,True
216,"TESCO Bratislava, Dubravka",RR16_Robert Kardoš,RR16,B - shopping,3.739463601532567,1.16,1.59,0.85,1097266.52,56554,74800.51,0.555687017589856,19.402102769034904,0.109241673426199,0.0950674610567866,0.0067353407290015,8.607411120580108,1.1427209298624466,0,1,0,0,7.2430840163934365,0.138888888888889,1.171482123280405,188.51333333333332,0.4218181818181818,1125.280701754386,8.63693668528864,0.9984515823276108,1450,-2.5594833222623548,4.7,-0.4,0,4.3,93,6,podpriemerná,88/93,56,71,4.3,4.7,0.4000000000000003,0,0.569683908045977,False,6.2989,False
217,Dobšiná,RR4_Radovan Kalmar,RR4,C - street +,3.341235632183908,0.87,1.6,0.84,1086709.41,51256,59182.81,0.6722424994921136,21.20160390978617,0.0892972754160784,0.0734711949027486,0.0323167956304051,7.21645407190086,0.5597268924554881,0,0,0,1,7.346950476600011,0.0316091954022988,1.1659122834399875,170.85333333333332,0.3522267206477733,1223.3333333333333,8.410428054953,1.2543554006968642,1139,0.2235098988863368,3.7,0.2,0,3.9,105,59,priemerná,29/68,129,121,3.9,3.7,-0.1999999999999997,0,0.5134099616858238,False,6.2943,True
218,Vrútky,RR8_Katarína Kuchtová,RR8,D - street,2.1551724137931036,1.55,0.0,0.79,586071.68,26396,50330.28,0.760094260142377,22.203048946810124,0.0797768441567439,0.0851340911213223,0.1416703104503716,10.531419610854472,1.5068656446390458,1,0,0,1,5.8657777777777875,0.0517241379310345,1.187907258675557,87.98666666666666,,1325.3333333333333,8.335371071757603,,752,-0.9617764530464772,3.1,-0.4,0,2.7,86,32,podpriemerná,31/44,80,93,2.7,3.1,0.3999999999999999,0,0.5459770114942529,False,4.6821,False
220,"Mýtna,Bratislava",RR13_Slavomír Bodnár,RR13,E - poliklinika,5.4336685823754785,3.09,1.64,0.83,1648765.3,68724,108962.67,0.7396457943407713,23.991113730283452,0.1189577683252946,0.1329109099525914,0.0550489699425869,7.8237370693422115,1.2660870753980566,1,0,1,0,6.057379577806176,0.0045498084291187,1.2008032128514057,229.08,0.6532769556025371,1300.0,7.934714088873578,1.4121000950269245,2397,-0.4478931538797903,6.1,0.3,0,6.4,87,39,podpriemerná,45/72,155,130,6.4,6.1,-0.3000000000000007,0,0.9561781609195402,False,5.1428,False
221,"Poliklinika sv.Lukáša, Galanta ",RR11_Andrej Kukučka,RR11,E - poliklinika,5.039511494252874,2.76,2.43,0.7,2499011.12,78174,124595.48,0.8251573326332378,31.96729245017525,0.1508806569598049,0.1645751838375553,0.0486916644186673,6.0596699127917155,1.294305176275498,1,0,1,0,7.429223093371352,0.0727969348659004,1.1985570650088264,260.58,0.5317919075144508,1166.4807692307693,8.664149916758028,1.2161647585863615,3642,0.9239503616853852,7.6,-0.7,126761,6.9,106,78,nadpriemerná,17/72,176,197,6.9,7.6,0.6999999999999993,126761,1.8627873563218391,False,5.426,True
223,"Bratislava, Aupark",RR15_Miroslava Kolesárová,RR15,A - shopping premium,8.70905172413793,2.42,6.62,0.84,2524019.61,147695,177441.52,0.2648001692823615,17.08940458377061,0.2119775026803794,0.2326240575058481,0.0579960185799601,8.941691111162973,0.928797079801426,0,1,0,0,8.12202700101735,0.069683908045977,1.2740580249839195,492.31666666666666,0.2676991150442478,990.7823529411764,8.404747775919327,0.8955995938690307,7449,0.5960845862795541,10.4,0.1,0,10.5,116,67,nadpriemerná,4/9,164,167,10.5,10.4,-0.0999999999999996,0,1.76772030651341,False,6.7367,True
224,Prešov,RR2_Silvia Mastikova,RR2,C - street +,3.1863026819923372,1.49,0.84,0.86,979672.37,53369,60449.6,0.6752863204665046,18.356580973973657,0.1146131347084972,0.1215093681108118,0.0878318584070796,7.891816750778367,1.183605707434271,0,0,0,1,8.021794679092132,0.0011973180076628,1.280968352414323,177.89666666666668,0.6394849785407725,1259.2608695652175,8.099981979276166,1.2309056084086558,1901,0.898354101378458,3.5,0.1,0,3.6,115,75,nadpriemerná,18/68,134,109,3.6,3.5,-0.1,0,0.4449233716475096,False,7.1,True
225,Prešov,RR3_Jana Majernikova,RR3,D - street,2.14786877394636,0.32,0.84,0.51,285688.08,19761,37924.86,0.5018869880745461,14.45716714741157,0.1742997603935247,0.161069127355424,-0.0861405197305101,16.163745556093733,2.965566600314617,0,0,0,1,4.4062656781314455,0.475694444444444,1.2618794595415213,65.87,0.2758620689655173,1176.25,8.231467850494056,1.3066202090592336,942,-2.421288552692819,3.7,-1.3,0,2.4,65,7,podpriemerná,42/44,60,45,2.4,3.7,1.3000000000000005,0,0.3007662835249042,False,3.9434,False
227,Bojnice,RR10_Mário Mantuano,RR10,E - poliklinika,2.0750718390804597,0.08,0.86,0.13,342458.67,18109,40807.73,0.5941751744816389,18.91096526588989,0.1382834163005783,0.107871303701445,0.1877551020408163,13.019427447230411,3.053122517915935,0,0,1,0,4.179562633431423,1.05806992337165,1.2351869236291348,60.36333333333334,0.0851063829787234,696.3636363636364,5.94897630755476,0.7317073170731707,614,-2.325710098254544,3.6,-1.0,0,2.6,60,4,podpriemerná,70/72,41,27,2.6,3.6,1.0,0,0.5268199233716475,False,3.3357,False
228,"Prešov, Tesco",RR3_Jana Majernikova,RR3,B - shopping,5.238984674329503,2.78,1.68,0.62,1624401.26,108154,102420.25,0.4926265509052855,15.019335946890545,0.1334241587742754,0.1030849000525144,0.1382434944237918,8.255661632051849,1.0273462935560012,0,1,0,0,9.88700978151568,0.161637931034483,1.2337962534903932,360.5133333333333,0.6233183856502241,1145.0845070422536,8.39742358490566,1.1635604621715734,3077,0.0844424428598884,5.7,0.7,0,6.4,127,59,nadpriemerná,39/93,108,104,6.4,5.7,-0.7000000000000002,0,1.1168582375478928,False,8.0934,False
230,"Bratislava, Vajnory ",RR13_Slavomír Bodnár,RR13,C - street +,1.6863026819923372,0.85,0.0,0.84,459664.17,20114,37665.18,0.6273046472166844,22.852946703788405,0.1466007000158971,0.1121715981457032,0.0733496332518337,10.405738780123292,1.7005139848546058,0,0,0,1,5.712581652939497,,1.2588246992144774,67.04666666666667,,1208.3333333333333,8.086701600339895,,656,-1.4108589247741763,2.8,-0.9,0,1.9,82,25,podpriemerná,52/68,51,51,1.9,2.8,0.8999999999999999,0,0.2183908045977011,False,5.0701,False
236,"Košice, Cottbuská",RR1_Beata Kubanova,RR1,E - poliklinika,5.7571839080459775,2.46,2.43,0.85,1990939.21,85547,106315.04,0.7904100296462593,23.273045343495387,0.0852192682662535,0.0932810383361028,0.0455435208143024,6.485548473879899,0.6721363548634578,1,0,1,0,7.116462856667495,0.10536398467433,1.166095830362257,285.1566666666667,0.5030674846625767,1165.4761904761904,7.501643000334114,1.174290677475391,2270,0.6111901249815279,6.6,0.1,0,6.7,102,68,priemerná,24/72,193,157,6.7,6.6,-0.1000000000000005,0,0.9791666666666666,False,6.115,True
238,"Košice, Mlynská",RR1_Beata Kubanova,RR1,C - street +,3.4118773946360155,0.81,1.71,0.79,585069.37,39481,57026.0,0.5144231871171105,14.819010916643448,0.1679508617995238,0.2182414621235922,0.0217495219885277,12.046736264852193,2.1700435585845264,0,0,0,1,5.541970802919701,0.0967432950191571,1.2717003115422607,131.60333333333332,0.3214285714285714,1165.8333333333333,7.510261485119907,1.1498257839721255,2121,-1.5814697747939732,4.2,-0.1,0,4.1,79,21,podpriemerná,55/68,99,65,4.1,4.2,0.1000000000000005,0,0.7147988505747126,False,4.6118,False
239,"Bratislava, Tematínská 5/A",RR15_Miroslava Kolesárová,RR15,E - poliklinika,1.769875478927203,1.63,0.0,0.76,707565.22,29031,43424.93,0.6345367851743758,24.37274706348386,0.1310698526349804,0.1420812676913916,0.0692567567567567,7.745206122845275,1.54350381512262,0,0,1,0,7.85577053172779,0.210488505747126,1.3318177121008576,96.77,,1433.3333333333333,9.105514823717948,,1147,1.3504978000418235,2.4,-0.1,15381,2.3,112,90,nadpriemerná,8/72,65,56,2.3,2.4,0.1,15381,0.4942528735632184,False,6.0451,True
240,"Topolčany , Nemocnica",RR10_Mário Mantuano,RR10,E - poliklinika,3.318007662835249,0.43,3.1,0.86,1310210.55,34700,66371.95,0.8515795266646264,37.75822910662824,0.0912702110522543,0.0982239198364613,0.0809266899397016,6.215900618664491,0.8686938275497624,1,0,1,0,5.00866050808314,0.484434865900383,1.1263400576368876,115.66666666666669,0.121813031161473,1158.3076923076924,7.233287843222883,1.288659793814433,898,-1.4966122236028268,4.2,0.0,0,4.2,72,11,podpriemerná,65/72,78,103,4.2,4.2,0.0,0,0.8888888888888888,True,3.9569,False
241,Šaštín-Stráže,RR16_Robert Kardoš,RR16,C - street +,3.334889846743295,0.82,1.56,0.86,1370745.42,67242,77293.77,0.658484906701348,20.38525653609351,0.0946319911724853,0.0753520630945254,0.0239168110918544,7.29456115834844,0.9834665925816434,0,0,0,1,9.656697662729314,0.112547892720307,1.1523155170875343,224.14,0.3445378151260504,1278.7826086956522,8.812991516319045,1.4003664392216324,1574,2.5332570850156406,3.7,0.9,0,4.6,138,90,nadpriemerná,8/68,169,153,4.6,3.7,-0.8999999999999995,0,1.2165948275862069,False,7.0009,True
242,Martin,RR8_Katarína Kuchtová,RR8,D - street,3.790828544061303,0.94,2.15,0.81,962106.73,50254,72039.17,0.6215115239865332,19.144878616627533,0.1351313852366368,0.1316327990848533,0.0009922603691208,9.106308331553024,1.6861272500590931,0,0,0,1,6.349009822810402,0.0,1.2032475026863534,167.51333333333332,0.3042071197411003,1112.2203389830509,7.6125304606696735,1.3682484619520134,1823,-0.478544408013863,4.0,0.7,0,4.7,93,43,podpriemerná,26/44,152,153,4.7,4.0,-0.7000000000000002,0,0.9268438697318008,False,5.1209,False
243,"Žiar nad Hronom, Poliklinika Pro Care",RR5_Juraj Hvorecky,RR5,E - poliklinika,1.3702107279693485,0.0,0.0,0.89,462026.53,18498,37602.93,0.7525023076055828,24.97710725483836,0.1142999420271792,0.0991050765431304,0.0433996383363472,9.809843997304192,1.7650434049871468,1,0,1,0,6.465571478504013,0.477011494252874,1.190398962049951,61.66,,1750.0,11.027967828418232,,500,-0.0397012531819536,2.3,-0.9,148508,1.4,92,51,podpriemerná,36/72,42,36,1.4,2.3,0.8999999999999999,148508,0.0715996168582375,False,6.328,True
246,Bratislava - Tehelná,RR13_Slavomír Bodnár,RR13,E - poliklinika,2.47808908045977,2.38,0.0,0.11,923887.45,33610,56349.75,0.7975944364218823,27.48846920559357,0.1076545606375443,0.1033165043270761,0.0982678214523651,7.747027507990535,1.6971055820209509,1,0,1,0,6.495627385611441,0.0397509578544061,1.1746504016661707,112.03333333333332,,1016.9166666666666,8.715094719677714,,790,-0.0096453460745253,3.2,-0.2,30796,3.0,93,53,podpriemerná,35/72,76,73,3.0,3.2,0.2000000000000001,30796,0.5499281609195402,False,5.3656,True
248,Bratislava,RR16_Robert Kardoš,RR16,E - poliklinika,5.601293103448276,3.25,1.54,0.75,2266336.2800000003,60315,114399.3,0.7823406374626806,37.57500256984167,0.1449282423306976,0.1374495910929782,-0.1441749231294841,5.783245559777211,0.8169890162236981,1,0,1,0,5.157111709631906,0.102011494252874,1.2088535190251182,201.05,0.6784968684759917,1225.3720930232555,7.805588896575579,1.3538447956210824,2075,-1.348161022054061,7.0,-0.3,0,6.7,74,14,podpriemerná,63/72,136,179,6.7,7.0,0.2999999999999998,0,1.0589080459770115,False,4.3114,False
249,Bratislava-Staré Mesto,RR15_Miroslava Kolesárová,RR15,C - street +,3.322916666666667,1.56,0.79,0.56,1336326.83,44382,78897.5,0.6931086910827047,30.109657744130505,0.1873487929950443,0.1372992379865244,-0.0918635170603674,7.033266672505498,4.068326661756153,0,0,0,1,6.396713868770937,0.421336206896552,1.2667297553062051,147.94,0.6638297872340425,1190.7083333333333,9.35838340604165,1.291837431693989,1584,-0.7267267089427367,4.2,-0.2,0,4.0,91,37,podpriemerná,44/68,111,149,4.0,4.2,0.2000000000000001,0,0.6381704980842912,False,5.3139,False
251,Kaufland Pezinok,RR13_Slavomír Bodnár,RR13,B - shopping,4.371408045977011,1.15,1.59,0.99,1415429.65,86564,93036.73,0.4586675784275115,16.351250519846587,0.1096323952123106,0.091414111647772,0.2363553668890236,8.472471418755875,1.4241502721085837,0,1,0,0,9.483867433579844,0.658045977011494,1.1600203317776443,288.5466666666667,0.4197080291970802,1232.4901960784314,9.127241401478624,1.3527412829022138,2627,-0.3186999050759471,5.0,0.3,0,5.3,122,40,nadpriemerná,57/93,86,91,5.3,5.0,-0.2999999999999998,0,0.9367816091954024,False,7.8222,False
252,Nitra,RR11_Andrej Kukučka,RR11,C - street +,2.3611111111111107,0.82,0.72,0.85,643264.53,32842,55017.6,0.5919089460754193,19.5866430180866,0.1600910829692829,0.1198358871623632,0.0131826741996233,10.85379529601022,1.5027608125778322,0,0,0,1,6.66166328600406,0.0574712643678161,1.1641191157663966,109.47333333333331,0.5324675324675324,1368.888888888889,9.311560369033296,1.411149825783972,964,-0.4617772917096134,3.3,-0.5,0,2.8,95,41,priemerná,41/68,82,72,2.8,3.3,0.5,0,0.4727011494252873,False,5.6175,False
254,Poltár,RR5_Juraj Hvorecky,RR5,E - poliklinika,2.181992337164751,0.87,0.59,0.62,640869.0,30679,52274.97,0.7579437607373738,20.889500961569805,0.1680743229193901,0.1631206756910303,-0.0724269377382465,10.011938651872542,1.9550531744338957,1,0,1,0,6.733757682177351,0.109195402298851,1.239936112650347,102.26333333333334,0.5958904109589042,1277.5882352941176,9.186966266173751,1.3105472845460264,1314,0.2284849504913841,3.1,0.2,0,3.3,96,60,priemerná,30/72,69,51,3.3,3.1,-0.1999999999999997,0,1.0917145593869733,False,4.4524,False
258,Bytča ,RR9_Andrej Jakubík,RR9,C - street +,3.529094827586207,1.88,0.88,0.86,1256894.62,53373,80350.26,0.6862751628294821,23.54925936334851,0.1084326503808638,0.0959295479467391,0.2073628850488354,8.088700288744594,1.2559488781145658,0,0,0,1,7.24315521628498,0.0170019157088123,1.2118486875386432,177.91,0.6811594202898551,1331.851851851852,9.35472229568897,1.367247386759582,1497,0.1197146385713061,4.2,0.1,0,4.3,103,53,priemerná,33/68,134,140,4.3,4.2,-0.0999999999999996,0,0.7873563218390804,False,5.9446,False
259,Bytča,RR9_Andrej Jakubík,RR9,E - poliklinika,2.6160201149425286,0.89,0.88,0.85,580461.8200000001,33000,48504.0,0.6647694933665059,17.589752121212122,0.0953380090680067,0.0904558619448199,0.1125,10.097715977525365,1.286390102474246,0,0,1,0,6.0414664286695015,,1.1461818181818182,110.0,0.5028248587570622,1280.5555555555557,7.702021116138762,1.2543554006968642,844,-0.4638063030164652,3.5,-0.6,0,2.9,86,38,podpriemerná,46/72,74,46,2.9,3.5,0.6000000000000001,0,0.2731082375478927,False,5.4499,True
261,Prešov,RR3_Jana Majernikova,RR3,C - street +,2.3151340996168583,1.46,0.0,0.71,653959.5,38000,52915.59,0.5932084326322961,17.20946052631579,0.1634679004567885,0.1490653023565788,0.0141521354561536,10.046771235922163,1.7307731652784857,0,0,0,1,7.860984691766647,0.241858237547893,1.2495789473684211,126.66666666666669,,1267.7777777777778,9.501666114972968,,1676,0.737544114052973,2.9,-0.1,11677,2.8,112,72,nadpriemerná,20/68,95,73,2.8,2.9,0.1,11677,0.5229885057471264,False,6.4997,True
262,Michalovce,RR1_Beata Kubanova,RR1,E - poliklinika,2.523227969348659,0.92,3.08,0.86,1269671.63,30704,43191.87,0.8833504612527258,41.35199420270974,0.146218865843504,0.1081373099418003,0.3529411764705882,4.381670830284459,0.6692158949909637,1,0,1,0,5.8278447375913425,0.0138888888888889,1.2017978113600831,102.34666666666666,0.23,1107.6857142857143,6.833260185002952,1.119053599773394,915,-0.6774279940946242,3.0,0.3,0,3.3,83,29,podpriemerná,52/72,69,100,3.3,3.0,-0.2999999999999998,0,0.7423371647509578,True,4.4561,False
263,Dunajská Streda ,RR14_Zsolt Balogh,RR14,C - street +,2.6079980842911876,0.84,0.83,0.84,1639331.34,47441,61772.4,0.8004380188327271,34.555159882801796,0.0925607205804903,0.0854214435354433,0.0638509316770186,5.048030433047908,0.3861924668560725,1,0,0,1,8.711964006978231,0.130268199233716,1.136485318606269,158.13666666666666,0.5029940119760479,1352.2222222222222,10.152593370904576,1.4634146341463414,1070,1.5885234292645576,3.3,-0.3,81966,3.0,124,82,nadpriemerná,13/68,119,183,3.0,3.3,0.2999999999999998,81966,0.3623084291187739,False,7.5736,True
264,Prievidza,RR10_Mário Mantuano,RR10,D - street,2.0123323754789273,0.79,0.66,0.22,337548.86,21186,42565.57,0.5468158002370382,15.932637590861887,0.1669970669733833,0.1142415813435933,0.1336689038031319,15.90910190892435,3.70010888309794,0,0,0,1,5.042184803950728,0.366858237547893,1.1934296233361654,70.62,0.5448275862068965,861.9411764705883,7.876609340145355,1.4153910673097083,699,-1.7853694268735367,3.4,-0.9,0,2.5,74,16,podpriemerná,38/44,64,54,2.5,3.4,0.8999999999999999,0,0.45102969348659,False,4.0586,False
265,"Starý Smokovec, Vysoké Tatry",RR7_Ivana Iľanovská,RR7,D - street,3.726293103448276,0.91,1.78,0.86,479768.42,33198,67705.78,0.4929429911205911,14.451726610036747,0.2463376721721591,0.4349061090606416,0.2123867952088811,17.004953435150977,1.698774920940579,0,0,0,1,4.266820898399842,0.297174329501916,1.9468642689318632,110.66,0.3382899628252788,1165.8333333333333,8.213582592293182,1.2543554006968642,3658,-2.560733332424423,4.5,-0.4,0,4.1,63,2,podpriemerná,44/44,100,76,4.1,4.5,0.4000000000000003,0,0.4195402298850574,False,3.8779,False
267,Levoča,RR3_Jana Majernikova,RR3,C - street +,4.412835249042146,1.7,1.77,0.88,1331400.3,91665,83059.7,0.4986511194266668,14.524630993290788,0.0924479834374124,0.0803625870102544,0.2458077138065958,8.060899620600283,0.7256192732757607,0,0,0,1,9.948448013891891,0.0715996168582376,1.1178530518736705,305.55,0.4899135446685879,1167.4666666666667,8.473475169486855,1.2146341463414634,1955,2.825007436178218,4.4,0.6,0,5.0,142,94,nadpriemerná,5/68,230,148,5.0,4.4,-0.5999999999999996,0,0.5517241379310345,False,8.7802,True
270,Nováky ,RR10_Mário Mantuano,RR10,D - street,4.061302681992338,1.77,1.75,0.84,977581.32,54958,80668.59,0.5495607260580633,17.787789220859565,0.1065056776879009,0.0998756961165274,0.3169811320754717,10.749919490466484,1.4487812583759754,0,0,0,1,6.480896226415089,0.128591954022989,1.185632664944139,183.19333333333333,0.5028409090909091,1282.6666666666667,8.422558600198085,1.3850174216027875,1788,-0.3466580044091758,4.2,0.3,0,4.5,95,48,priemerná,24/44,166,155,4.5,4.2,-0.2999999999999998,0,0.4683908045977011,False,5.8491,True
271,Žilina,RR8_Katarína Kuchtová,RR8,C - street +,3.143199233716475,1.44,0.53,0.78,795743.71,44578,68914.36,0.6056787806717316,17.850592444703665,0.1623995528046295,0.1551163273854718,-0.1555345763511919,10.894684471064258,3.298857312381728,0,0,0,1,6.792320585098267,0.525862068965517,1.3077302705370362,148.59333333333333,0.7309644670050761,1296.857142857143,9.118359429366736,1.294688833308813,1913,-0.3311199926154069,4.1,-0.4,0,3.7,97,44,priemerná,39/68,112,89,3.7,4.1,0.3999999999999994,0,0.5876436781609196,False,5.7702,False
272,Dunajská Streda,RR14_Zsolt Balogh,RR14,C - street +,3.3941570881226055,0.85,1.69,0.86,1326779.86,46044,73369.86,0.7719965918083802,28.81547780383981,0.0739541170568229,0.0715861369534735,-0.0272282988131254,7.164937316809898,0.6796653620202162,1,0,0,1,6.496966276280505,0.021551724137931,1.1198853270784468,153.48,0.3346456692913385,1250.0,9.52140839101568,1.362369337979094,912,-0.6264743014331691,4.2,-0.3,0,3.9,93,40,podpriemerná,42/68,116,148,3.9,4.2,0.3000000000000002,0,0.4578544061302682,False,5.6543,False
273,Ružomberok,RR6_Jaroslav Vigh,RR6,C - street +,3.0682471264367814,0.49,1.68,0.92,1241637.0,51594,65494.15,0.653493702265638,24.06553087568322,0.0936717467369643,0.0956078402921126,0.0911589555657352,7.266703271407599,1.0370951620410258,0,0,0,1,8.05338328260361,0.0390325670498084,1.158971973485289,171.98,0.2258064516129032,1245.813953488372,9.46150011646867,1.3812842210054752,1170,0.9299427048899362,3.7,-0.3,54778,3.4,115,76,nadpriemerná,17/68,130,138,3.4,3.7,0.3000000000000002,54778,0.3670977011494253,False,7.2676,True
274,Ružomberok,RR6_Jaroslav Vigh,RR6,C - street +,1.893199233716475,1.2,0.55,0.08,603625.95,29305,42347.49,0.6695686625135981,20.598053233236648,0.1475738789565596,0.1306582556192989,-0.1075561606535057,8.388548791521067,1.23933639148509,0,0,0,1,7.413356944093114,0.0620210727969349,1.2030711482682137,97.68333333333334,0.6857142857142857,871.3809523809524,9.007446057277363,1.2413410917151566,1083,0.2899163663794404,2.4,0.4,0,2.8,106,62,nadpriemerná,27/68,74,67,2.8,2.4,-0.3999999999999999,0,0.8896072796934865,False,5.0125,False
275,Ružomberok,RR6_Jaroslav Vigh,RR6,C - street +,2.508860153256705,0.88,0.74,0.89,1089791.95,56724,75953.51,0.6429192654616324,19.21218443692264,0.1245800810088513,0.1454022960097154,-0.0138864780420065,8.763697977174425,1.1385765707652504,0,0,0,1,10.828290541185474,0.003831417624521,1.2187433890416757,189.08,0.5432098765432098,1373.3333333333333,9.427535594839942,1.3414634146341464,2214,3.7048499634718,2.7,0.1,0,2.8,150,97,nadpriemerná,3/68,142,121,2.8,2.7,-0.0999999999999996,0,0.3374042145593869,False,9.7024,True
277,Nováky ,RR10_Mário Mantuano,RR10,E - poliklinika,3.1400862068965516,0.85,1.67,0.85,684125.52,25811,64803.74,0.7837168097456736,26.50519235984658,0.1272776720579742,0.119099474464109,-0.1332223147377185,10.82930933943969,1.7484782612186782,1,0,1,0,3.936704034164572,0.003831417624521,1.2827089225524002,86.03666666666666,0.3373015873015872,1275.5833333333333,7.33888802101825,1.4519163763066203,916,-2.568568697521395,4.1,-0.5,0,3.6,56,3,podpriemerná,71/72,58,54,3.6,4.1,0.4999999999999995,0,0.4743773946360153,True,3.4338,False
278,Nováky ,RR10_Mário Mantuano,RR10,C - street +,1.910919540229885,0.0,0.83,0.77,469150.36,19123,37893.0,0.7212902277214495,24.53330335198452,0.1607065856212203,0.1410159187103664,-0.1853325753268903,9.780863206269103,2.517111205436043,1,0,0,1,4.792731829573923,0.310344827586207,1.280133870208649,63.74333333333333,,1378.3333333333333,8.982809694793538,0.0,719,-2.3307087481397506,3.1,-0.9,0,2.2,68,9,podpriemerná,63/68,48,52,2.2,3.1,0.8999999999999999,0,0.3225574712643678,False,4.163,False
279,Michalovce,RR1_Beata Kubanova,RR1,E - poliklinika,2.4293582375478926,0.67,0.81,0.84,559698.31,29477,55520.58,0.7558383015306942,18.987627981137837,0.1063893474015329,0.0965416293390011,0.056469708302169,11.690761584999793,1.195163719684441,1,0,1,0,5.811138491867921,0.122844827586207,1.1541201614818333,98.25666666666666,0.4527027027027027,1284.1176470588234,8.276367768595042,1.1686411149825784,691,-0.6941342398180455,3.6,-0.8,0,2.8,83,28,podpriemerná,53/72,66,44,2.8,3.6,0.8000000000000003,0,0.396551724137931,False,5.0419,False
280,Fiľakovo,RR5_Juraj Hvorecky,RR5,C - street +,2.078065134099617,0.0,0.86,0.11,711704.3099999999,41684,40733.89,0.6787217573545397,17.07380073889262,0.1117521797957102,0.0826434052457942,0.0291486291486291,6.403775018909428,0.7747154573518299,0,0,0,1,9.60682184835214,1.11494252873563,1.156702811630362,138.94666666666666,,553.6666666666666,6.558930880159124,0.0,937,2.483381270638467,1.9,0.3,0,2.2,137,88,nadpriemerná,9/68,105,79,2.2,1.9,-0.3000000000000002,0,0.1187739463601532,False,9.0744,True
281,Kanianka,RR10_Mário Mantuano,RR10,D - street,2.1379310344827585,1.39,0.9,0.38,612589.38,27873,48152.35,0.686572284357917,21.97787751587558,0.1075835064269969,0.1070382792750968,0.1783585511233379,9.85364345836643,1.6728640648766038,0,0,0,1,6.243951612903222,0.0593869731800766,1.2541168873103004,92.91,0.6069868995633187,1164.5238095238096,8.269305244285077,1.4417654713707344,880,-0.5836026179210423,2.7,-0.2,0,2.5,92,39,podpriemerná,28/44,84,97,2.5,2.7,0.2000000000000001,0,0.3251915708812261,False,5.3397,False
282,Veľké Kapušany,RR1_Beata Kubanova,RR1,D - street,1.8457854406130267,0.0,0.85,0.84,421425.35,20560,36410.91,0.7023535959571487,20.49734192607004,0.1491918360877892,0.1466235332726174,0.3259408602150537,10.963814164564274,2.0279663141561373,1,0,0,1,5.334717176958994,0.153256704980843,1.31147859922179,68.53333333333333,,1328.3333333333333,8.658310696095077,0.0,886,-1.492837053865271,2.8,-0.7,0,2.1,78,18,podpriemerná,37/44,62,67,2.1,2.8,0.6999999999999997,0,0.2279693486590038,False,4.6889,False
285,Bratislava,RR13_Slavomír Bodnár,RR13,D - street,1.730603448275862,0.82,0.0,0.9,360058.17,20016,43351.04,0.4404123367065938,17.988517685851317,0.166277526172166,0.118896463890895,-0.0719232818327117,14.778950677529568,2.82089865829844,0,0,0,1,5.539227895392285,0.0210727969348659,1.168465227817746,66.72,,1481.8333333333333,8.91696026674076,,577,-1.2883263354319796,2.9,-0.9,0,2.0,81,25,podpriemerná,34/44,60,57,2.0,2.9,0.8999999999999999,0,0.239463601532567,False,4.7931,False
